Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
654,30,0.2001,87.05,24530.0,0.0035280000000000003,1.0,AADACL3 C1QB CLCNKA CLCNKB DNAH1 FAM131C FCN3 HSPB7 HTR6 IQGAP2 ISLR MTFR1L MTHFS MYOM3 NBL1 NCMAP NR2F2 PLA2G2E PLA2G2F PLA2G5 PQLC2 PSTPIP1 PTPRCAP RPS6KA1 SH2D5 TENM3 TMCO4 TNFRSF1B ZNF436 ZNF683,phosphatidylinositol acyl-chain remodeling|phosphatidylglycerol acyl-chain remodeling|phosphatidylserine acyl-chain remodeling|arachidonic acid secretion|arachidonate transport,3.268e-06|3.268e-06|5.631e-06|7.147e-06|7.147e-06,0.05155|0.02578|0.02961|0.02818|0.02255,118.4|118.4|96.84|88.77|88.77
655,18,0.2017,30.86,14380.0,0.002136,1.0,AGAP2 CFAP206 DNAJC5B DYSF HEPACAM2 IMPA2 LIN37 MUC20 NEURL2 NPC1L1 PDZD7 PDZRN3 PXMP2 RAPGEF4 TNNT3 TREML2 WEE2 ZNF837,positive regulation of calcium-dependent ATPase activity|monocyte activation involved in immune response|regulation of calcium-dependent ATPase activity|female pronucleus assembly|alcohol biosynthetic process,0.001746|0.002618|0.002618|0.002618|0.003456,1|1|1|1|1,1144|572.1|572.1|572.1|23.11
656,17,0.2029,27.6,13250.0,0.002073,1.0,ANO7 ATP5MC1 DNMBP FSD1L FUT1 PIK3CA PPP1R27 PTPRM R3HDM4 SPACA7 TGIF1 THADA TLR4 ZFAND2B ZFPL1 ZFYVE1 ZNF655,nitric oxide production involved in inflammatory response|negative regulation of interleukin-23 production|cellular response to hydrostatic pressure|positive regulation of cellular response to macrophage colony-stimulating factor stimulus|positive regulation of response to macrophage colony-stimulating factor,0.001649|0.002472|0.002472|0.002472|0.002472,1|1|1|1|1,1211|605.7|605.7|605.7|605.7
657,21,0.2022,42.46,16980.0,0.0024879999999999998,1.0,CAMK2N2 CASP10 CLEC4M CXCR2 ERGIC3 GPBAR1 GRIK1 KCNK10 LCTL MATN2 MYO1E NUB1 POU3F1 RAB28 SORD SPARC STXBP2 TMEM161A TRMO ZBTB26 ZNF613,hexitol catabolic process|cell surface bile acid receptor signaling pathway|sorbitol catabolic process|L-xylitol metabolic process|L-xylitol catabolic process,0.002133|0.002133|0.002133|0.002133|0.002133,1|1|1|1|1,936.1|936.1|936.1|936.1|936.1
658,18,0.2051,31.38,14520.0,0.002152,1.0,ANO8 CACNA2D4 CHST11 CLDN10 EEA1 ENKD1 ENTPD7 FAM149A GGACT HEXA KIAA1257 KSR2 MKKS MTNR1A PFKP PPP1R3B RAB29 WSB1,viral RNA genome replication|viral genome replication|chondroitin sulfate metabolic process|chondroitin sulfate proteoglycan metabolic process|carbohydrate metabolic process,9.318e-05|0.0003574|0.0006822|0.0008634|0.00103,1|1|1|1|1,158.4|76.28|54.2|47.9|8.69
659,17,0.2035,27.68,13420.0,0.002052,1.0,ALDH1L1 AP4S1 ATP6V0E2 B3GALT1 CELSR3 DOK1 HDGFL3 LCN2 PLSCR2 PUS10 RAB4A RILP TMEM139 TMEM183A TMEM260 TTC9 ZC2HC1C,negative regulation of cardiac muscle cell myoblast differentiation|regulation of cardiac muscle cell myoblast differentiation|iron ion transport|negative regulation of cardioblast differentiation|intralumenal vesicle formation,0.001843|0.001843|0.002146|0.002763|0.002763,1|1|1|1|1,1084|1084|29.7|542|542
660,19,0.2019,34.52,15330.0,0.002242,1.0,ANKRD23 BLID C3orf14 CASC4 EAF2 GAD2 GNB5 GNRH2 HCN3 INSL6 MLX NEU3 PLCH1 RAD9B SLC44A2 SOCS4 SYNGR4 TYRP1 ZCCHC2,lipid metabolic process|phosphatidylinositol phosphorylation|regulation of phosphatidylinositol 3-kinase activity|acetoacetic acid metabolic process|cellular lipid metabolic process,0.0008293|0.00148|0.00153|0.001939|0.002049,1|1|1|1|1,5.056|36.13|35.51|1030|5.281
661,20,0.2008,38.15,16330.0,0.002325,1.0,ADH5 ANKRA2 BCHE CCDC34 FBXW9 ITPKC KIF5B LMTK2 LYSMD3 MIF4GD MOSPD3 PRKAG3 PRR29 RASSF5 SCN1A TBC1D22B TLDC2 VWA3B ZFP36 ZNF569,"negative regulation of polynucleotide adenylyltransferase activity|regulation of polynucleotide adenylyltransferase activity|p38MAPK cascade|negative regulation of translation, ncRNA-mediated|miRNA mediated inhibition of translation",5.922e-06|9.864e-06|4.425e-05|0.0001029|0.0001029,0.09342|0.0778|0.2327|0.4059|0.3248,980.7|653.8|245.2|150.9|150.9
662,62,0.2001,378.3,43660.0,0.008568000000000001,1.0,ABCE1 ATR CAMLG CDC23 COPB2 CSE1L DCTN4 DDX41 DDX46 EIF2S1 EIF2S2 ETF1 GEMIN5 HARS HSPA9 IK ISY1 LARS NARS NBEAL1 NEDD8 NHP2 NOP16 NUTF2 PHAX PRELID1 PSMA1 PSMA2 PSMA3 PSMA4 PSMA5 PSMA6 PSMB3 PTTG1 RACK1 RARS RBM17 RBM22 RPL17 RPL18 RPL18A RPN1 RPS14 RPS17 SEC61A1 SLU7 SMU1 SNRPD1 SNU13 SPDL1 SRP19 SRP54 SRPRB THG1L THOC3 TTC1 U2SURP UBL5 VCP WDR55 XAB2 ZMAT2,mRNA metabolic process|gene expression|RNA metabolic process|RNA processing|nucleic acid metabolic process,1.092e-17|1.142e-17|1.183e-17|2.886e-17|2.02e-16,1.722e-13|9.01e-14|6.222e-14|1.138e-13|6.372e-13,10.5|5.073|6.143|8.582|4.827
663,19,0.2005,34.28,15750.0,0.002167,1.0,CCDC198 EMILIN1 FGF7 GFOD1 GP5 KIAA1522 KLHL33 KRTAP29-1 KTN1 LNX1 MOB3A NDST4 PIANP RBM6 SCYL3 SERPINB1 SGSH SHC2 ZKSCAN5,heparan sulfate proteoglycan metabolic process|negative regulation of collagen fibril organization|proteoglycan metabolic process|heparan sulfate proteoglycan catabolic process|regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling,0.0003448|0.002763|0.002874|0.003682|0.003682,1|1|1|1|1,77.42|542|25.5|361.3|361.3
664,39,0.2016,149.4,30650.0,0.00484,1.0,ATG2A CCBE1 CD248 CHRM1 FADS2 FERMT3 FLRT1 GAL3ST3 GLIPR2 HRASLS2 HRASLS5 KCNK7 MACROD1 MAP4K2 MDFI NRXN2 NUDT22 OCM2 PLA2G16 POLD4 PPP2R5B PYGM RARRES3 RASGRP2 SCGB1D1 SCGB1D2 SCGB1D4 SCGB2A1 SCGB2A2 SLC22A10 SLC22A9 SLC25A45 SPINDOC SSSCA1 SYT7 TIGD3 TSSK3 WDR53 YIF1A,N-acylphosphatidylethanolamine metabolic process|phosphatidylethanolamine metabolic process|androgen receptor signaling pathway|phosphatidylethanolamine acyl-chain remodeling|intracellular steroid hormone receptor signaling pathway,1.253e-06|3.315e-05|0.0006145|0.001211|0.00429,0.01977|0.2615|1|1|1,180.7|52.45|60.22|41.69|21.25
665,22,0.2006,46.34,18440.0,0.002501,1.0,ABHD4 ADGRV1 AMER2 C1QTNF9 CACNB1 CLEC14A CRYL1 EHBP1 FAM162B FBXO8 FCGRT GJB2 GJB6 KRT83 PCED1A RBP4 RET TLDC2 TUB ULBP3 VPS13B ZNF234,sensory organ development|sensory perception of sound|gap junction-mediated intercellular transport|sensory perception of mechanical stimulus|intercellular transport,2.033e-05|2.075e-05|3.032e-05|3.404e-05|3.895e-05,0.3207|0.1636|0.1594|0.1342|0.1229,10.12|24.64|312|21.64|267.5
666,23,0.2005,50.71,19300.0,0.0026149999999999997,1.0,ADAMTS10 C6orf203 DAZL DSTYK EXOC3L1 FANCD2OS GPR27 GRM5 GRM7 IGFBP6 KCTD6 LITAF MCRIP1 NOX4 PIN1 PPP1R27 PRADC1 PRRT3 RETREG1 RNFT2 SLC23A3 TRAPPC3L TYR,"G protein-coupled glutamate receptor signaling pathway|positive regulation of transferase activity|glutamate receptor signaling pathway|positive regulation of protein tyrosine kinase activity|regulation of synaptic transmission, glutamatergic",0.0001602|0.0008541|0.001356|0.002231|0.002902,1|1|1|1|1,119.4|6.517|38.1|29.36|25.58
667,20,0.2003,38.06,16770.0,0.002259,1.0,AKAIN1 ANKRD62 CFAP69 FA2H FHL3 KLHDC8A LAMB2 LTBP1 MXRA7 NCR3 NFKBIL1 NOTO NSUN6 PALM3 PDC PPM1M PROM1 RILPL2 THBS4 ZNF48,glomerular visceral epithelial cell differentiation|renal filtration cell differentiation|glomerular epithelial cell differentiation|glomerular epithelium development|Schwann cell development,0.0002051|0.0002051|0.0002255|0.0002923|0.0005119,1|1|1|1|1,103.2|103.2|98.07|85.28|63.27
668,24,0.2015,55.62,20050.0,0.0027600000000000003,1.0,ADARB2 ALDH4A1 BVES DNPH1 FXYD5 GAPDHS KCNJ11 LDHD LYVE1 NETO2 OR2A4 PLEKHG4 PLN PPM1E PTGES RIOK3 SORBS1 SP6 TBX21 TIFA TMEM68 TMEM99 YPEL2 ZDHHC14,regulation of ion transmembrane transporter activity|regulation of transmembrane transporter activity|regulation of transporter activity|regulation of ion transmembrane transport|regulation of transmembrane transport,0.0003011|0.00035|0.0004149|0.0005994|0.000623,1|1|1|1|1,12.3|11.81|11.28|7.102|7.041
669,20,0.2026,38.49,14210.0,0.002693,1.0,ANKRD17 BTG1 C15orf48 CAPRIN1 CNOT2 CNOT3 CNOT4 CNOT6 CNOT7 G3BP1 LIMCH1 MERTK OSBPL5 PCTP RNF157 SERBP1 SGK2 SRRD TOM1L1 USP10,"nuclear-transcribed mRNA poly(A) tail shortening|DNA damage response, signal transduction by p53 class mediator|signal transduction in response to DNA damage|signal transduction by p53 class mediator|DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",6.352e-11|2.12e-10|9.143e-10|2.112e-09|4.441e-09,1.002e-06|1.672e-06|4.807e-06|8.33e-06|1.401e-05,213.2|74.48|57.69|49.87|84.54
670,24,0.2004,55.32,20330.0,0.002708,1.0,AGFG2 ATP11A ATP6V1C2 BPGM CDR2 CGA CXXC4 FAM166B FAM229B FGF22 GABBR1 GCNT2 GJA9 IGFBP2 KCNC3 MELK NEK3 OXCT2 POPDC3 RNF207 SGMS2 STK33 THBS4 VAMP1,positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization|regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization|adenylate cyclase-activating adrenergic receptor signaling pathway involved in cardiac muscle relaxation|positive regulation of potassium ion transmembrane transport|signaling,0.00252|0.00252|0.00252|0.002848|0.003266,1|1|1|1|1,792.1|792.1|792.1|25.97|2.022
671,14,0.2043,18.59,10830.0,0.001709,0.9999969999999999,ATG2B AVEN C5orf15 COX7B2 FAM117A GNAQ NPY ROM1 SLC12A2 SPRN TMEM202 TRIM41 UBXN1 WDFY1,detection of visible light|detection of light stimulus|positive regulation of cell volume|negative regulation of protein K48-linked deubiquitination|negative regulation of ubiquitin-specific protease activity,0.0006419|0.001001|0.001455|0.002182|0.002182,1|1|1|1|1,54.92|43.59|1373|686.5|686.5
672,22,0.2034,46.99,18150.0,0.002576,1.0,AARD ACAD8 C5orf47 CACNB4 CFB DENND5B FMN2 GABRP HAND2 IGSF23 MIEF2 NHLRC1 NKD1 NXNL2 POTEG PPIL3 RELL2 RPL10L SCGN SNCAIP TEKT4 TRIM14,positive regulation of p38MAPK cascade|regulation of p38MAPK cascade|catecholamine metabolic process|catechol-containing compound metabolic process|positive regulation of semaphorin-plexin signaling pathway,0.0004337|0.0008691|0.00119|0.00119|0.002133,1|1|1|1|1,69.34|48.01|40.7|40.7|936.1
673,19,0.2004,34.26,15310.0,0.002227,1.0,ADIPOR1 CCBE1 COL3A1 FAM92A GCNT4 H6PD LCN6 LCN8 MET MIPOL1 PDIA3 RGS20 RPRM SNAI1 SPAG4 TMEM141 TMEM202 WDR38 ZDHHC20,regulation of lipid biosynthetic process|regulation of cell migration|regulation of epithelial cell migration|regulation of cell motility|regulation of locomotion,0.0007774|0.00104|0.001223|0.001406|0.001711,1|1|1|1|1,16.51|6.124|14.08|5.723|5.474
674,54,0.201,287.6,37300.0,0.007629,1.0,AK6 ARF1 ATRIP BMS1 C18orf21 C1D CCDC12 DHX33 DIMT1 EXOSC1 EXOSC10 EXOSC7 GMPPB GNL3 HEATR1 IMP3 IMP4 KRR1 METAP1 NAT10 NEPRO NOC4L NOL10 NOL6 NOP9 PDCD11 POP1 POP4 POP5 POP7 PSMD6 PTPN23 PWP2 RBM19 RFT1 RPP14 RPP30 RPP38 RPP40 RRP12 RRP9 SACM1L SHQ1 SRFBP1 STAMBP THOC7 UBA3 USP36 UTP15 UTP20 UTP25 UTP4 WDR3 WDR43,rRNA processing|rRNA metabolic process|ncRNA processing|ribosome biogenesis|ncRNA metabolic process,7.167e-43|2.136e-42|6.315e-40|8.71e-40|1.752e-37,1.131e-38|1.685e-38|3.321e-36|3.435e-36|5.526e-34,43.08|41.48|27.6|33.74|23.06
675,20,0.202,38.38,16630.0,0.002297,1.0,ABCG8 ATP10B ATP10D CYP4V2 FAM149A HOPX JPH4 LIMS2 MYO16 PRICKLE4 RUNDC3B S100A3 SELENOP SLF1 SPATA18 ST8SIA3 STK38L TIGD2 TMED4 TMEM204,phospholipid transport|organophosphate ester transport|phospholipid translocation|lipid translocation|regulation of membrane lipid distribution,0.0001053|0.0002886|0.000982|0.001108|0.00148,1|1|1|1|1,33.22|23.4|44.77|42.03|36.13
676,21,0.2029,42.6,17290.0,0.002451,1.0,ARHGAP22 BBOF1 BRINP3 CA14 COX7B2 DAGLA DRC7 FBF1 FMNL2 IGFN1 MAP3K5 OR6C65 ORAI2 RAB3IL1 SAMD9L SAR1B TMEM132D TMEM88B TNK1 TTC12 UBE2O,sperm motility|flagellated sperm motility|endocannabinoid signaling pathway|retrograde trans-synaptic signaling by endocannabinoid|retrograde trans-synaptic signaling by lipid,0.003915|0.003915|0.004069|0.004069|0.004069,1|1|1|1|1,21.79|21.79|326.9|326.9|326.9
677,19,0.201,34.37,14100.0,0.002426,1.0,APOC2 ARCN1 ATP6V1A CD22 CD96 COPA COPE COPZ1 FXR1 FXR2 GCNT1 GOT1L1 KY OTUD4 SAXO2 SMG5 SMG6 SMG7 WDR62,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum|intra-Golgi vesicle-mediated transport|negative regulation of gene expression|protein transport|peptide transport",1.197e-06|5.487e-06|1.541e-05|2.445e-05|2.818e-05,0.01889|0.04328|0.08101|0.09641|0.08889,51.01|92.91|7.871|5.927|5.812
678,22,0.2001,46.22,18100.0,0.002541,1.0,AASDH AXL BORCS6 C9orf135 CCDC186 CEMIP2 CXCL8 DCUN1D2 DMRT2 ENTPD6 F3 IL4I1 KLHL8 MEI1 MYH13 RAB4B RASSF2 SCARB2 SLIT3 SPINT3 SPO11 TMEM43,sex differentiation|female sex differentiation|positive regulation of positive chemotaxis|regulation of positive chemotaxis|activation of plasma proteins involved in acute inflammatory response,0.0001698|0.0002171|0.000404|0.0004337|0.002133,1|1|1|1|1,14.18|26|72.01|69.34|936.1
679,21,0.2011,42.24,17420.0,0.0024129999999999998,1.0,ACO1 AKAP5 ANKRD29 BCAS4 EML1 HHLA2 HUS1B INHBB INSC NOD1 POU5F2 PRDM14 PROZ RALYL SDK1 SLC22A2 SMIM6 STARD6 TEX26 UBTD1 WDSUB1,positive regulation of glucosylceramide catabolic process|regulation of glucosylceramide catabolic process|negative regulation of hepatocyte growth factor production|regulation of hepatocyte growth factor production|positive regulation of phospholipid scramblase activity,0.002133|0.002133|0.002133|0.002133|0.002133,1|1|1|1|1,936.1|936.1|936.1|936.1|936.1
680,17,0.2067,28.11,13190.0,0.0021219999999999998,1.0,BICD1 C1orf43 FAM102A GALNTL6 KIAA0100 KIAA1109 LONP2 NDRG1 NDUFV1 NFKBIZ RANBP17 SEMA4A SMIM6 STK38L TIMP3 TMCC1 VAPA,intracellular transport|negative regulation of phospholipase C-activating G protein-coupled receptor signaling pathway|regulation of proteinase activated receptor activity|establishment of localization in cell|positive regulation of inhibitory synapse assembly,0.0009198|0.001649|0.001649|0.001806|0.002472,1|1|1|1|1,4.849|1211|1211|3.586|605.7
681,48,0.2004,226.1,32750.0,0.006836,1.0,ACTG1 AFDN ARHGAP21 ARHGAP29 ARHGEF12 BTBD9 CAP1 CDC42 CORO1C CTNNA1 DIAPH1 DIAPH3 FLII GNA13 IQGAP1 KCTD10 LPAR2 LRRFIP2 LUZP1 MPRIP MYH9 MYL12A MYL12B MYL6 MYO9A MYO9B NUAK2 PARD3 PARD6B PDLIM7 PFN1 PKN2 PPP1R12A PPP1R12C PRKCI RHOA RHOC RIC8A ROCK1 ROCK2 SIAH1 SPECC1L SRF SSH2 TJP1 TMOD3 TP53BP2 XPO6,actin filament-based process|actin cytoskeleton organization|cytoskeleton organization|cell-cell junction assembly|cell-cell junction organization,3.81e-25|1.902e-23|3.353e-19|2.375e-14|3.822e-14,6.01e-21|1.5e-19|1.763e-15|9.367e-11|1.206e-10,17.22|18.08|8.895|35.68|26.57
682,21,0.203,42.62,17360.0,0.002443,1.0,C10orf55 CNN3 COL6A3 DUS4L ERG28 HNRNPUL2 INTS2 IRF7 KCND3 LASP1 LIMA1 MAPK1IP1L MPPED1 PSD2 RFFL RGS6 SERTAD4 SPSB1 TOX WBP2NL ZNF319,"NK T cell lineage commitment|interferon-alpha production|response to stimulus|CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment|CD8-positive, alpha-beta T cell lineage commitment",0.002036|0.002036|0.002914|0.003053|0.003053,1|1|1|1|1,980.7|980.7|0.2309|490.4|490.4
683,41,0.2001,164.1,32730.0,0.004975,1.0,ATP12A BIVM C1QTNF9 CCDC14 CLYBL COL20A1 COL4A1 COL4A2 DCUN1D2 DLEU7 F10 F7 FGF14 GJB2 HTR2A IRS2 ITGBL1 KBTBD7 KDELC1 KRTAP21-1 MS4A5 PCCA PCDH17 PCDH8 POSTN PROZ RCBTB2 RNF6 SGPP1 SIAH3 SLC25A15 SLC25A30 SLITRK1 SLITRK5 SOHLH2 SPACA7 TMCO3 UBXN4 ZAR1L ZIC2 ZIC5,"negative regulation of blood coagulation, extrinsic pathway|regulation of blood coagulation, extrinsic pathway|response to vitamin K|blood coagulation, extrinsic pathway|adult behavior",5.748e-05|5.748e-05|5.748e-05|5.748e-05|0.000147,0.9067|0.4533|0.3022|0.2267|0.4638,251.2|251.2|251.2|251.2|15.34
684,20,0.2007,38.13,16190.0,0.002344,1.0,B3GALT5 BATF2 C2orf15 CCDC81 CMSS1 EPS15L1 FAM107B FAM76B FGFBP1 MDFI NSUN3 RCAN3 S100A14 S100A16 SCGB2A2 SH3BGR SMIM20 SNX32 SYCP2 TRIML2,tRNA wobble base cytosine methylation|tRNA wobble cytosine modification|tRNA C5-cytosine methylation|male anatomical structure morphogenesis|male genitalia morphogenesis,0.001939|0.002908|0.002908|0.004842|0.004842,1|1|1|1|1,1030|514.9|514.9|257.4|257.4
685,21,0.2041,42.86,17480.0,0.002439,1.0,ACAD10 C10orf113 C1orf131 C20orf141 CTNNAL1 DCLK1 DEFB125 KBTBD4 KL LZTFL1 MAB21L1 ORMDL3 RNF10 SEC11C SEPT4 SHANK1 SLC17A8 STAB2 TECTA TTC9C ZNF611,dendrite morphogenesis|determination of affect|negative regulation of serine C-palmitoyltransferase activity|negative regulation of protein localization to ciliary membrane|regulation of protein localization to ciliary membrane,0.001801|0.002036|0.002036|0.002036|0.003053,1|1|1|1|1,32.69|980.7|980.7|980.7|490.4
686,24,0.2021,55.77,19350.0,0.002866,1.0,ACACB ACADS ALDH1L2 ANO4 ARL6IP4 CCDC166 CIC FAM45A HCAR2 HCAR3 HIP1R KCNV1 OASL OPN1SW P2RX4 PHETA1 PITPNM2 RHBDD3 SDSL SHKBP1 TMEM132B TMEM233 WNT1 WNT9A,negative regulation of lipid catabolic process|positive regulation of epidermal growth factor receptor signaling pathway|positive regulation of ERBB signaling pathway|protein homooligomerization|carboxylic acid catabolic process,0.0004108|0.0009048|0.0009975|0.001069|0.001982,1|1|1|1|1,71.63|47.13|44.77|14.92|11.99
687,20,0.2027,38.51,16440.0,0.002332,1.0,ABCD2 ADM ARHGEF37 CPNE8 FGF14 GFRA4 HTRA3 IKZF4 IRX3 LRP5L LRRC55 MAMDC4 MYF6 PACS2 PTPRC RUBCNL SIRPB2 SLC25A38 SLC8B1 VAX1,bone marrow development|cellular calcium ion homeostasis|homeostatic process|calcium ion homeostasis|release of sequestered calcium ion into cytosol,5.405e-05|0.0008502|0.0009383|0.0009497|0.001039,0.8526|1|1|1|1,217.9|9.187|4.138|8.916|43.59
688,19,0.204,34.89,15220.0,0.002282,1.0,ABCC4 CACNA1E CD14 CLDN25 EHBP1L1 GOLT1A HOOK2 LOXL3 LRRIQ4 LY6G6D SLC13A4 SLC27A6 SPEF1 SPINK5 TBC1D13 TMC4 TREML1 TREX1 TRMT10B,transport|establishment of localization|localization|vesicle-mediated transport|negative regulation of antimicrobial peptide production,0.0002517|0.0003503|0.0006737|0.001795|0.001939,1|1|1|1|1,2.745|2.656|2.305|3.681|1030
689,19,0.2038,34.85,15540.0,0.0022329999999999997,1.0,ALOX5AP AUH C3orf62 FAM174B GNGT2 GREB1L GUCA1C ITGBL1 NRXN3 RIT2 RSRC1 SCAF1 SLC16A5 SPATA4 TC2N TM4SF19 TPCN2 TPRG1L TRIM71,"putrescine biosynthetic process from arginine, using agmatinase|putrescine biosynthetic process from arginine|leukotriene production involved in inflammatory response|arachidonic acid metabolite production involved in inflammatory response|agmatine biosynthetic process",0.001939|0.001939|0.002908|0.002908|0.002908,1|1|1|1|1,1030|1030|514.9|514.9|514.9
690,15,0.6,63.0,9453.0,0.0066,0.999999,ALKBH8 CTU1 CTU2 DPH3 EIF1 EIF2AK4 ELP5 ELP6 MOCS3 NR2C2AP PDAP1 PPP1R15B PUS3 RNF25 URM1,tRNA wobble uridine modification|tRNA wobble base modification|tRNA modification|tRNA processing|RNA modification,1.24e-20|3.404e-20|4.584e-18|1.225e-16|1.099e-15,1.956e-16|2.685e-16|2.41e-14|4.831e-13|3.467e-12,610.2|523|137.3|93.61|72.69
691,59,0.201,343.9,39870.0,0.008526,1.0,ABCF1 BUB3 C1orf109 CIAO1 DAD1 DBR1 DHX16 DHX33 DPAGT1 DUX4 EIF6 EXOC2 FARSB HIST2H2AC HSPE1 IMP3 LYRM4 MRPS18B MYBBP1A NIP7 NOL7 NOL9 NUP153 OSGEP PAK1IP1 POP5 PPP1R10 PRPF4B PSMG3 PSMG4 RIOK1 RPL11 RPL12 RPL13 RPL17 RPL18A RPL23 RPL23A RPL37 RPL4 RPL9 RPLP2 RPP21 RPP30 RPP40 RPS13 RSL24D1 SNRNP48 SOD1 SPATA5L1 SS18L2 TIMM10 TRMT112 TUBB4B URB1 UTP4 WDR18 WDR46 WDR74,ribosome biogenesis|ribonucleoprotein complex biogenesis|rRNA processing|rRNA metabolic process|ncRNA processing,6.732e-34|4.951e-30|1.099e-29|2.569e-29|9.791e-28,1.062e-29|3.905e-26|5.78e-26|1.013e-25|3.089e-24,29.44|21.02|32.22|31.03|21.01
692,19,0.2039,34.87,15050.0,0.002305,1.0,BEND4 CIRBP DRD4 FAM43B FBXO31 GSDME IL32 KCNC2 MUSK NT5C RAB6B RARB RBPJ SELENOK SLC34A3 SLC9A9 TBC1D24 TBC1D30 TNFRSF13B,response to amine|inner ear receptor cell differentiation|mechanoreceptor differentiation|cardiac septum morphogenesis|positive regulation of protein geranylgeranylation,0.0008852|0.00138|0.001617|0.001717|0.001843,1|1|1|1|1,47.13|37.38|34.41|33.35|1084
693,21,0.2031,42.65,17420.0,0.002437,1.0,BBC3 C16orf71 COL9A1 CTGF CXXC4 FAM234B FBLN7 GPER1 LRRC55 MESP2 MOCOS NPPC PRRX1 RPS6KL1 SFRP1 SLC35D3 SLC38A9 SPINK6 ST6GALNAC6 TTPA ZNF429,dorsal/ventral axis specification|axis specification|positive regulation of apoptotic signaling pathway|positive regulation of release of cytochrome c from mitochondria|cellular response to estradiol stimulus,6.93e-05|8.693e-05|0.0002301|0.0003827|0.0006156,1|0.6856|1|1|1,187.2|35.51|25.32|73.55|57.21
694,29,0.2001,81.24,19430.0,0.004152,1.0,AHR AHSA1 ARNT BIRC6 DNAJA1 DNAJA2 DNAJB6 DNAJC7 EIF2AK1 EPAS1 HECTD1 HIF1A HSF1 HSF2 HSP90AA1 HSPA4 KCMF1 PLAA PPP1R15B PTGES3 STIP1 TIPARP UBA6 UBR4 USP15 USP19 VCPIP1 VHL ZRANB1,cellular response to stress|protein modification by small protein conjugation or removal|regulation of cellular response to stress|protein folding|regulation of cellular response to heat,2.318e-09|6.132e-09|1.986e-08|2.875e-08|1.093e-07,3.657e-05|4.836e-05|0.0001044|0.0001134|0.0003447,6.07|8.266|10.37|21.8|44.95
695,22,0.2022,46.71,18180.0,0.0025559999999999997,1.0,CA9 DCUN1D2 DECR2 DYTN ENPP5 ERAP1 GPR52 HBQ1 IL17A KCTD6 KREMEN2 LMF1 LRRC7 MTTP NME3 PLCL1 SLC40A1 SLC4A8 SMTNL2 TNIK UGT1A10 WNT6,bicarbonate transport|positive regulation of interleukin-16 production|regulation of interleukin-16 production|iron ion export across plasma membrane|cellular process,0.001001|0.002133|0.002133|0.002133|0.002532,1|1|1|1|1,44.58|936.1|936.1|936.1|1.33
696,83,0.2007,682.9,65930.0,0.01023,1.0,ABHD14A ABHD14B ACKR2 APEH ATP2B2 CACNA2D2 CAMK1G CAMP CCDC71 CCR2 CCR3 CCR5 CCR8 CCR9 CCRL2 CISH COL7A1 CPNE9 CXCR6 CYP8B1 DNAH1 FAM107A FAM198A FAM19A1 FAM19A4 FYCO1 GLYCTK GNAT1 HHATL HTR1F HYAL1 HYAL3 INKA1 IQCF1 IQCF2 IQCF3 IQCF5 IQCF6 ITIH3 ITIH4 KCTD6 KLHDC8B KLHL40 KRBOX1 LHFPL4 LMOD3 LTF MAGI1 MUSTN1 MYL3 NISCH NT5DC2 PFKFB4 PLCD1 ROBO1 SCN10A SCN11A SEMA3G SLC22A14 SLC6A1 SLC6A11 SPINK8 STIMATE TATDN2 TLR9 TMIE TNNC1 TOPAZ1 TRANK1 UBA7 USP19 VILL VIPR1 XCR1 ZBTB47 ZKSCAN7 ZMYND10 ZNF197 ZNF445 ZNF501 ZNF502 ZNF620 ZNF621,calcium-mediated signaling|chemokine-mediated signaling pathway|cellular response to chemokine|response to chemokine|second-messenger-mediated signaling,4.165e-11|9.513e-11|2.535e-10|2.535e-10|2.509e-09,6.569e-07|7.503e-07|1.333e-06|9.996e-07|7.916e-06,18.38|27.6|24.5|24.5|12.23
697,22,0.2029,46.87,18750.0,0.002487,1.0,AMIGO3 ARL6IP5 CC2D2A CNST DLGAP4 FOXE3 GOLT1A GPR162 IL22RA1 ITPR1 KBTBD13 METTL21A NEURL1 NIPAL4 NRXN2 PDE4B PLA2G12A SLC6A20 TMEM18 TMEM250 TOMM34 TTLL3,axoneme assembly|microtubule bundle formation|amino acid import across plasma membrane|cilium assembly|cilium organization,8.525e-05|0.0002229|0.0006331|0.0006515|0.0008182,1|1|1|1|1,36.01|25.77|56.74|9.906|9.315
